Example 1) New Weights: {'SAT': 0.0115184411015625, 'ACT': 1.0, 'LOCALE': 63.49540657236331, 'CTH': 243.10125000000002, 'CCSIZSET': 100, 'MAJOR': 200, 'INCOME': 1}
Example 17) New Weights: {'SAT': 0.07466060632819572, 'ACT': 1.247850721841782, 'LOCALE': 418.84157548051604, 'CTH': 358.2733370414149, 'CCSIZSET': 100, 'MAJOR': 254.61817171875012, 'INCOME': 1}
Example 18) New Weights: {'SAT': 0.06738119721119663, 'ACT': 1.247850721841782, 'LOCALE': 435.40228212973153, 'CTH': 433.3087847520378, 'CCSIZSET': 100, 'MAJOR': 267.3490803046876, 'INCOME': 1}
Example 19) New Weights: {'SAT': 0.0776126351429936, 'ACT': 1.247850721841782, 'LOCALE': 525.2748536008805, 'CTH': 453.8367884296656, 'CCSIZSET': 100, 'MAJOR': 267.3490803046876, 'INCOME': 1}
Example 22) New Weights: {'SAT': 0.0766473158815795, 'ACT': 1.2323303837557986, 'LOCALE': 525.2748536008805, 'CTH': 453.8367884296656, 'CCSIZSET': 100, 'MAJOR': 267.3490803046876, 'INCOME': 1}
Example 23) New Weights: {'SAT': 0.07569400292912194, 'ACT': 1.2323303837557986, 'LOCALE': 518.7416656375651, 'CTH': 453.8367884296656, 'CCSIZSET': 100, 'MAJOR': 267.3490803046876, 'INCOME': 1}
Example 24) New Weights: {'SAT': 0.08718769144805905, 'ACT': 1.287485255597014, 'LOCALE': 571.9126863654155, 'CTH': 579.2235254569956, 'CCSIZSET': 100, 'MAJOR': 280.716534319922, 'INCOME': 1}
Example 28) New Weights: {'SAT': 0.12237513289326915, 'ACT': 1.287485255597014, 'LOCALE': 762.5903994379556, 'CTH': 550.2623491841458, 'CCSIZSET': 100, 'MAJOR': 280.716534319922, 'INCOME': 1}
Example 29) New Weights: {'SAT': 0.12753259261910993, 'ACT': 1.2842665424580213, 'LOCALE': 924.6160632150645, 'CTH': 550.2623491841458, 'CCSIZSET': 100, 'MAJOR': 265.34897082032876, 'INCOME': 1}
Example 30) New Weights: {'SAT': 0.17090587140647331, 'ACT': 1.4159038630599685, 'LOCALE': 1366.0790360119097, 'CTH': 606.6642399755209, 'CCSIZSET': 100, 'MAJOR': 292.5472403294125, 'INCOME': 1}
Example 32) New Weights: {'SAT': 0.1874827822577788, 'ACT': 1.4159038630599685, 'LOCALE': 1648.0551322296083, 'CTH': 606.6642399755209, 'CCSIZSET': 100, 'MAJOR': 321.72699913201933, 'INCOME': 1}
Example 33) New Weights: {'SAT': 0.23808590969551052, 'ACT': 1.4159038630599685, 'LOCALE': 2092.8786134917787, 'CTH': 606.6642399755209, 'CCSIZSET': 100, 'MAJOR': 321.72699913201933, 'INCOME': 1}
Example 34) New Weights: {'SAT': 0.2611789074228254, 'ACT': 1.5571314240010563, 'LOCALE': 2092.8786134917787, 'CTH': 544.7803261604968, 'CCSIZSET': 100, 'MAJOR': 289.63272017485576, 'INCOME': 1}
Example 37) New Weights: {'SAT': 0.2728683775165768, 'ACT': 1.5571314240010563, 'LOCALE': 2524.875390935025, 'CTH': 629.0746967588663, 'CCSIZSET': 100, 'MAJOR': 289.63272017485576, 'INCOME': 1}
Example 38) New Weights: {'SAT': 0.2728683775165768, 'ACT': 1.5571314240010563, 'LOCALE': 3069.0018181527166, 'CTH': 885.1712716917534, 'CCSIZSET': 100, 'MAJOR': 449.3154110778637, 'INCOME': 1}
Example 40) New Weights: {'SAT': 0.31587925552262724, 'ACT': 1.5571314240010563, 'LOCALE': 4522.977659620193, 'CTH': 1022.1346524086857, 'CCSIZSET': 100, 'MAJOR': 495.3702407133448, 'INCOME': 1}
Example 42) New Weights: {'SAT': 0.3656697231743814, 'ACT': 1.5571314240010563, 'LOCALE': 6665.791720428814, 'CTH': 1022.1346524086857, 'CCSIZSET': 100, 'MAJOR': 630.6513250715449, 'INCOME': 1}
Example 43) New Weights: {'SAT': 0.4875853026273786, 'ACT': 2.0762845499245515, 'LOCALE': 6665.791720428814, 'CTH': 1022.1346524086857, 'CCSIZSET': 100, 'MAJOR': 630.6513250715449, 'INCOME': 1}
Example 44) New Weights: {'SAT': 0.44004573562120913, 'ACT': 2.0762845499245515, 'LOCALE': 5715.083176302654, 'CTH': 1022.1346524086857, 'CCSIZSET': 100, 'MAJOR': 599.1187588179677, 'INCOME': 1}
Example 45) New Weights: {'SAT': 0.4608929023462639, 'ACT': 2.0762845499245515, 'LOCALE': 8422.671298659307, 'CTH': 1022.1346524086857, 'CCSIZSET': 100, 'MAJOR': 843.0202587540505, 'INCOME': 1}
Example 46) New Weights: {'SAT': 0.6485225976906938, 'ACT': 2.0762845499245515, 'LOCALE': 12413.011257546461, 'CTH': 1070.5582815665473, 'CCSIZSET': 100, 'MAJOR': 843.0202587540505, 'INCOME': 1}
Example 47) New Weights: {'SAT': 0.71499616395399, 'ACT': 2.0762845499245515, 'LOCALE': 17466.35338693042, 'CTH': 1660.787269043658, 'CCSIZSET': 100, 'MAJOR': 929.4298352763408, 'INCOME': 1}
Example 48) New Weights: {'SAT': 0.71499616395399, 'ACT': 2.0762845499245515, 'LOCALE': 27096.04683939708, 'CTH': 2225.6137792509053, 'CCSIZSET': 100, 'MAJOR': 1186.2141624006063, 'INCOME': 1}
Example 49) New Weights: {'SAT': 0.71499616395399, 'ACT': 2.0762845499245515, 'LOCALE': 28379.722058413518, 'CTH': 2331.0522320429172, 'CCSIZSET': 100, 'MAJOR': 1186.2141624006063, 'INCOME': 1}
Example 50) New Weights: {'SAT': 0.8647423262464516, 'ACT': 2.0762845499245515, 'LOCALE': 37841.621800702305, 'CTH': 2331.0522320429172, 'CCSIZSET': 100, 'MAJOR': 1307.8011140466685, 'INCOME': 1}
